group midiactions @tight @local {
	; delay msgrecvr pitch velocity duration
0.0,mnote,69.0,80.0,0.95
0.5,mnote,48.0,80.0,0.4729
0.05,mnote,47.0,80.0,1.45
0.0,mnote,59.0,80.0,0.95
0.0,mnote,62.0,80.0,0.95
0.0,mnote,69.0,80.0,0.95
1.0,mnote,59.0,80.0,0.95
0.0,mnote,62.0,80.0,0.95
0.0,mnote,67.0,80.0,0.95
0.5,mnote,47.0,80.0,0.4729
0.05,mnote,48.0,80.0,0.4729
0.0,mnote,57.0,80.0,0.95
0.0,mnote,64.0,80.0,0.95
0.0,mnote,67.0,80.0,0.95
0.5,mnote,45.0,80.0,0.4729
0.05,mnote,50.0,80.0,0.4729
0.0,mnote,57.0,80.0,0.95
0.0,mnote,62.0,80.0,0.95
0.0,mnote,66.0,80.0,0.95
0.5,mnote,38.0,80.0,0.4729
0.05,mnote,43.0,80.0,0.95
0.0,mnote,59.0,80.0,0.95
0.0,mnote,62.0,80.0,0.95
0.0,mnote,67.0,80.0,0.95
1.5,mnote,48.0,80.0,0.4729
0.5,mnote,53.0,80.0,0.95
0.0,mnote,60.0,80.0,0.95
0.0,mnote,65.0,80.0,0.95
0.0,mnote,69.0,80.0,0.95
1.5,mnote,50.0,80.0,0.4729
0.0,mnote,62.0,80.0,0.4729
0.0,mnote,66.0,80.0,0.4729
0.0,mnote,69.0,80.0,0.4729
0.5,mnote,55.0,80.0,0.95
0.0,mnote,59.0,80.0,0.95
0.0,mnote,62.0,80.0,0.95
0.0,mnote,67.0,80.0,0.95
1.5,mnote,52.0,80.0,0.4729
0.0,mnote,59.0,80.0,0.4729
0.0,mnote,64.0,80.0,0.4729
0.0,mnote,68.0,80.0,0.4729
0.5,mnote,57.0,80.0,0.95
0.0,mnote,60.0,80.0,0.95
0.0,mnote,64.0,80.0,0.95
0.0,mnote,69.0,80.0,0.95
1.5,mnote,57.0,80.0,0.4729
0.0,mnote,60.0,80.0,0.4729
0.0,mnote,65.0,80.0,0.4729
0.0,mnote,69.0,80.0,0.4729
0.5,mnote,56.0,80.0,0.95
0.0,mnote,62.0,80.0,0.95
0.0,mnote,65.0,80.0,0.95
0.0,mnote,71.0,80.0,0.95
1.0,mnote,55.0,80.0,0.95
0.0,mnote,59.0,80.0,0.95
0.0,mnote,64.0,80.0,0.95
0.0,mnote,71.0,80.0,0.95
1.0,mnote,54.0,80.0,0.95
0.0,mnote,64.0,80.0,0.95
0.0,mnote,66.0,80.0,0.95
0.0,mnote,69.0,80.0,0.95
1.0,mnote,53.0,80.0,0.95
0.0,mnote,62.0,80.0,0.95
0.0,mnote,65.0,80.0,0.95
0.0,mnote,69.0,80.0,0.95
1.0,mnote,52.0,80.0,0.95
0.0,mnote,59.0,80.0,0.95
0.0,mnote,62.0,80.0,0.95
0.0,mnote,68.0,80.0,0.95
1.0,mnote,45.0,80.0,0.95
0.0,mnote,60.0,80.0,0.95
0.0,mnote,69.0,80.0,0.95
1.0,mnote,52.0,80.0,0.4729
0.0,mnote,59.0,80.0,0.4729
0.0,mnote,64.0,80.0,0.4729
0.0,mnote,68.0,80.0,0.4729
0.5,mnote,48.0,80.0,0.4729
0.0,mnote,57.0,80.0,0.4729
0.0,mnote,64.0,80.0,0.4729
0.0,mnote,69.0,80.0,0.4729
0.5,mnote,50.0,80.0,0.4729
0.0,mnote,59.0,80.0,0.4729
0.0,mnote,65.0,80.0,0.4729
0.0,mnote,69.0,80.0,0.4729
0.5,mnote,52.0,80.0,0.4729
0.0,mnote,59.0,80.0,0.4729
0.0,mnote,64.0,80.0,0.4729
0.0,mnote,68.0,80.0,0.4729
0.5,mnote,45.0,80.0,0.95
0.0,mnote,60.0,80.0,0.95
0.0,mnote,64.0,80.0,0.95
0.0,mnote,69.0,80.0,0.95
1.0,mnote,57.0,80.0,1.95
0.0,mnote,60.0,80.0,0.95
0.0,mnote,65.0,80.0,0.95
0.0,mnote,69.0,80.0,0.95
1.0,mnote,62.0,80.0,0.95
0.0,mnote,65.0,80.0,0.95
0.0,mnote,71.0,80.0,0.95
1.0,mnote,55.0,80.0,1.95
0.0,mnote,59.0,80.0,0.95
0.0,mnote,64.0,80.0,0.95
0.0,mnote,71.0,80.0,0.95
1.0,mnote,60.0,80.0,0.95
0.0,mnote,64.0,80.0,0.95
0.0,mnote,69.0,80.0,0.95
1.0,mnote,53.0,80.0,1.95
0.0,mnote,62.0,80.0,0.95
0.0,mnote,65.0,80.0,0.95
0.0,mnote,69.0,80.0,0.95
1.0,mnote,62.0,80.0,0.95
0.0,mnote,67.0,80.0,0.95
0.0,mnote,71.0,80.0,0.95
1.0,mnote,52.0,80.0,0.95
0.0,mnote,60.0,80.0,0.95
0.0,mnote,67.0,80.0,0.95
0.0,mnote,72.0,80.0,0.95
1.0,mnote,50.0,80.0,0.95
0.0,mnote,65.0,80.0,0.95
0.0,mnote,69.0,80.0,0.95
0.0,mnote,72.0,80.0,0.95
1.5,mnote,55.0,80.0,0.4729
0.5,mnote,48.0,80.0,0.4729
0.0,mnote,64.0,80.0,0.95
0.0,mnote,71.0,80.0,0.95
0.0,mnote,72.0,80.0,0.95
0.5,mnote,50.0,80.0,0.2375
0.25,mnote,52.0,80.0,0.23750000000000002
0.05,mnote,53.0,80.0,0.4729
0.0,mnote,64.0,80.0,0.95
0.0,mnote,69.0,80.0,0.95
0.0,mnote,72.0,80.0,0.95
0.5,mnote,41.0,80.0,0.4729
0.05,mnote,47.0,80.0,0.4729
0.0,mnote,62.0,80.0,0.95
0.0,mnote,69.0,80.0,0.95
0.0,mnote,71.0,80.0,0.95
0.5,mnote,48.0,80.0,0.2375
0.25,mnote,50.0,80.0,0.23750000000000002
0.05,mnote,52.0,80.0,0.4729
0.0,mnote,62.0,80.0,0.95
0.0,mnote,67.0,80.0,0.95
0.0,mnote,71.0,80.0,0.95
0.5,mnote,40.0,80.0,0.4729
0.05,mnote,45.0,80.0,0.4729
0.0,mnote,60.0,80.0,0.95
0.0,mnote,67.0,80.0,0.95
0.0,mnote,69.0,80.0,0.95
0.5,mnote,47.0,80.0,0.2375
0.25,mnote,48.0,80.0,0.23750000000000002
0.05,mnote,50.0,80.0,0.4729
0.0,mnote,60.0,80.0,0.95
0.0,mnote,65.0,80.0,0.95
0.0,mnote,69.0,80.0,0.95
0.5,mnote,38.0,80.0,0.4729
0.05,mnote,43.0,80.0,0.4729
0.0,mnote,59.0,80.0,0.95
0.0,mnote,65.0,80.0,0.95
0.0,mnote,67.0,80.0,0.95
0.5,mnote,55.0,80.0,0.2375
0.25,mnote,53.0,80.0,0.23750000000000002
0.05,mnote,52.0,80.0,0.4729
0.0,mnote,60.0,80.0,0.95
0.0,mnote,64.0,80.0,0.95
0.0,mnote,67.0,80.0,0.95
0.5,mnote,48.0,80.0,0.4729
0.05,mnote,53.0,80.0,0.4729
0.0,mnote,57.0,80.0,0.95
0.0,mnote,60.0,80.0,0.95
0.0,mnote,65.0,80.0,0.95
0.5,mnote,55.0,80.0,0.4729
0.05,mnote,57.0,80.0,0.4729
0.0,mnote,60.0,80.0,0.4729
0.0,mnote,64.0,80.0,0.4729
0.5,mnote,52.0,80.0,0.4729
0.0,mnote,60.0,80.0,0.4729
0.0,mnote,64.0,80.0,0.4729
0.0,mnote,67.0,80.0,0.4729
0.5,mnote,53.0,80.0,0.4729
0.0,mnote,60.0,80.0,0.95
0.0,mnote,62.0,80.0,0.95
0.0,mnote,69.0,80.0,0.95
0.5,mnote,50.0,80.0,0.4729
0.05,mnote,55.0,80.0,0.4729
0.0,mnote,59.0,80.0,0.95
0.0,mnote,62.0,80.0,0.95
0.0,mnote,67.0,80.0,0.95
0.5,mnote,43.0,80.0,0.4729
0.05,mnote,48.0,80.0,0.4729
0.0,mnote,60.0,80.0,0.95
0.0,mnote,64.0,80.0,0.95
0.0,mnote,67.0,80.0,0.95
0.5,mnote,50.0,80.0,0.4729
0.05,mnote,52.0,80.0,0.4729
0.0,mnote,60.0,80.0,0.95
0.0,mnote,67.0,80.0,0.95
0.5,mnote,48.0,80.0,0.4729
0.05,mnote,53.0,80.0,0.4729
0.0,mnote,60.0,80.0,0.95
0.0,mnote,65.0,80.0,0.95
0.0,mnote,69.0,80.0,0.95
0.5,mnote,55.0,80.0,0.4729
0.05,mnote,57.0,80.0,0.4729
0.0,mnote,60.0,80.0,0.4729
0.0,mnote,64.0,80.0,0.4729
0.0,mnote,69.0,80.0,0.4729
0.5,mnote,52.0,80.0,0.4729
0.0,mnote,64.0,80.0,0.4729
0.0,mnote,67.0,80.0,0.4729
0.0,mnote,72.0,80.0,0.4729
0.5,mnote,53.0,80.0,0.4729
0.0,mnote,62.0,80.0,0.95
0.0,mnote,69.0,80.0,0.95
0.0,mnote,72.0,80.0,0.95
0.5,mnote,50.0,80.0,0.4729
0.05,mnote,55.0,80.0,0.4729
0.0,mnote,62.0,80.0,0.95
0.0,mnote,67.0,80.0,0.95
0.0,mnote,71.0,80.0,0.95
0.5,mnote,43.0,80.0,0.4729
0.05,mnote,48.0,80.0,0.95
0.0,mnote,64.0,80.0,0.95
0.0,mnote,67.0,80.0,0.95
0.0,mnote,72.0,80.0,0.95
2.0,mnote,48.0,80.0,0.95
0.0,mnote,64.0,80.0,0.95
0.0,mnote,67.0,80.0,0.95
0.0,mnote,72.0,80.0,0.95
2.0,mnote,45.0,80.0,0.95
0.0,mnote,64.0,80.0,0.95
0.0,mnote,69.0,80.0,0.95
0.0,mnote,72.0,80.0,0.95
2.0,mnote,45.0,80.0,0.95
0.0,mnote,64.0,80.0,0.95
0.0,mnote,72.0,80.0,0.95
2.0,mnote,57.0,80.0,0.4729
0.0,mnote,64.0,80.0,0.95
0.0,mnote,72.0,80.0,0.95
0.5,mnote,45.0,80.0,0.4729
0.05,mnote,48.0,80.0,0.4729
0.0,mnote,64.0,80.0,0.95
0.0,mnote,69.0,80.0,0.95
0.0,mnote,72.0,80.0,0.95
0.5,mnote,45.0,80.0,0.4729
0.05,mnote,52.0,80.0,1.95
0.0,mnote,64.0,80.0,0.95
0.0,mnote,69.0,80.0,0.95
0.0,mnote,71.0,80.0,0.95
1.0,mnote,64.0,80.0,0.95
0.0,mnote,67.0,80.0,0.95
0.0,mnote,71.0,80.0,0.95
1.0,mnote,59.0,80.0,0.4729
0.0,mnote,64.0,80.0,0.4729
0.0,mnote,67.0,80.0,0.4729
0.0,mnote,71.0,80.0,0.4729
0.5,mnote,47.0,80.0,0.4729
0.0,mnote,64.0,80.0,0.4729
0.0,mnote,66.0,80.0,0.4729
0.0,mnote,71.0,80.0,0.4729
0.5,mnote,50.0,80.0,0.4729
0.0,mnote,59.0,80.0,0.95
0.0,mnote,66.0,80.0,0.95
0.0,mnote,71.0,80.0,0.95
0.5,mnote,47.0,80.0,0.4729
0.05,mnote,54.0,80.0,1.95
0.0,mnote,61.0,80.0,0.95
0.0,mnote,66.0,80.0,0.95
0.0,mnote,71.0,80.0,0.95
1.0,mnote,61.0,80.0,0.95
0.0,mnote,66.0,80.0,0.95
0.0,mnote,69.0,80.0,0.95
1.0,mnote,51.0,80.0,0.95
0.0,mnote,59.0,80.0,0.95
0.0,mnote,66.0,80.0,0.95
0.0,mnote,69.0,80.0,0.95
1.0,mnote,52.0,80.0,0.95
0.0,mnote,59.0,80.0,0.95
0.0,mnote,64.0,80.0,0.95
0.0,mnote,67.0,80.0,0.95
1.0,mnote,49.0,80.0,0.95
0.0,mnote,64.0,80.0,0.95
0.0,mnote,67.0,80.0,0.95
0.0,mnote,69.0,80.0,0.95
1.0,mnote,51.0,80.0,0.95
0.0,mnote,66.0,80.0,0.95
0.0,mnote,69.0,80.0,0.95
0.0,mnote,71.0,80.0,0.95
1.0,mnote,52.0,80.0,0.95
0.0,mnote,66.0,80.0,0.95
0.0,mnote,67.0,80.0,0.95
0.0,mnote,71.0,80.0,0.95
1.0,mnote,43.0,80.0,0.95
0.0,mnote,64.0,80.0,0.95
0.0,mnote,67.0,80.0,0.95
0.0,mnote,71.0,80.0,0.95
1.0,mnote,45.0,80.0,0.95
0.0,mnote,64.0,80.0,0.95
0.0,mnote,66.0,80.0,0.95
0.0,mnote,72.0,80.0,0.95
1.0,mnote,47.0,80.0,0.95
0.0,mnote,63.0,80.0,0.95
0.0,mnote,66.0,80.0,0.95
0.0,mnote,71.0,80.0,0.95
1.0,mnote,52.0,80.0,0.95
0.0,mnote,64.0,80.0,0.95
0.0,mnote,67.0,80.0,0.95
0.0,mnote,71.0,80.0,0.95
1.0,mnote,55.0,80.0,0.95
0.0,mnote,64.0,80.0,0.95
0.0,mnote,71.0,80.0,0.95
1.0,mnote,57.0,80.0,0.95
0.0,mnote,64.0,80.0,0.95
0.0,mnote,69.0,80.0,0.95
0.0,mnote,72.0,80.0,0.95
1.0,mnote,59.0,80.0,0.95
0.0,mnote,64.0,80.0,0.95
0.0,mnote,67.0,80.0,0.95
0.0,mnote,71.0,80.0,0.95
1.0,mnote,60.0,80.0,0.4729
0.0,mnote,60.0,80.0,0.4729
0.0,mnote,64.0,80.0,0.95
0.0,mnote,69.0,80.0,0.95
0.5,mnote,59.0,80.0,0.4729
0.05,mnote,57.0,80.0,0.4729
0.0,mnote,64.0,80.0,0.4729
0.0,mnote,69.0,80.0,0.4729
0.0,mnote,72.0,80.0,0.4729
0.5,mnote,55.0,80.0,0.4729
0.0,mnote,64.0,80.0,0.4729
0.0,mnote,71.0,80.0,0.4729
0.0,mnote,76.0,80.0,0.4729
0.5,mnote,57.0,80.0,0.4729
0.0,mnote,69.0,80.0,0.4729
0.0,mnote,72.0,80.0,0.4729
0.0,mnote,76.0,80.0,0.4729
0.5,mnote,55.0,80.0,0.4729
0.0,mnote,71.0,80.0,0.4729
0.0,mnote,76.0,80.0,0.4729
0.5,mnote,54.0,80.0,0.4729
0.0,mnote,69.0,80.0,0.4729
0.0,mnote,76.0,80.0,0.4729
0.0,mnote,78.0,80.0,0.4729
0.5,mnote,52.0,80.0,0.4729
0.0,mnote,67.0,80.0,0.4729
0.0,mnote,71.0,80.0,0.4729
0.0,mnote,79.0,80.0,0.4729
0.5,mnote,59.0,80.0,0.95
0.0,mnote,69.0,80.0,0.95
0.0,mnote,75.0,80.0,0.95
0.0,mnote,78.0,80.0,0.95
1.0,mnote,52.0,80.0,0.95
0.0,mnote,67.0,80.0,0.95
0.0,mnote,71.0,80.0,0.95
0.0,mnote,76.0,80.0,0.95
1.0,mnote,47.0,80.0,1.95
0.0,mnote,67.0,80.0,0.95
0.0,mnote,71.0,80.0,0.95
0.0,mnote,76.0,80.0,0.95
1.0,mnote,66.0,80.0,0.95
0.0,mnote,71.0,80.0,0.95
0.0,mnote,75.0,80.0,0.95
1.0,mnote,40.0,80.0,1.9
0.0,mnote,67.0,80.0,1.9
0.0,mnote,71.0,80.0,1.9
0.0,mnote,76.0,80.0,1.9
2.0,mnote,48.0,80.0,0.95
0.0,mnote,67.0,80.0,0.95
0.0,mnote,72.0,80.0,0.95
0.0,mnote,76.0,80.0,0.95
1.0,mnote,60.0,80.0,1.95
0.0,mnote,69.0,80.0,0.95
0.0,mnote,72.0,80.0,0.95
0.0,mnote,76.0,80.0,0.95
1.0,mnote,69.0,80.0,0.95
0.0,mnote,74.0,80.0,0.95
0.0,mnote,77.0,80.0,0.95
1.0,mnote,59.0,80.0,1.95
0.0,mnote,67.0,80.0,0.95
0.0,mnote,74.0,80.0,0.95
0.0,mnote,79.0,80.0,0.95
1.0,mnote,67.0,80.0,0.95
0.0,mnote,72.0,80.0,0.95
0.0,mnote,76.0,80.0,0.95
1.0,mnote,57.0,80.0,0.95
0.0,mnote,65.0,80.0,0.95
0.0,mnote,72.0,80.0,0.95
0.0,mnote,77.0,80.0,0.95
1.5,mnote,55.0,80.0,0.4729
0.0,mnote,67.0,80.0,0.4729
0.0,mnote,71.0,80.0,0.4729
0.0,mnote,76.0,80.0,0.4729
0.5,mnote,57.0,80.0,0.4729
0.0,mnote,64.0,80.0,0.4729
0.0,mnote,72.0,80.0,0.4729
0.0,mnote,76.0,80.0,0.4729
0.5,mnote,52.0,80.0,0.4729
0.0,mnote,72.0,80.0,0.4729
0.0,mnote,76.0,80.0,0.4729
0.0,mnote,79.0,80.0,0.4729
0.5,mnote,53.0,80.0,0.4729
0.0,mnote,72.0,80.0,0.95
0.0,mnote,74.0,80.0,0.95
0.0,mnote,81.0,80.0,0.95
0.5,mnote,50.0,80.0,0.4729
0.05,mnote,55.0,80.0,0.4729
0.0,mnote,71.0,80.0,0.95
0.0,mnote,74.0,80.0,0.95
0.0,mnote,79.0,80.0,0.95
0.5,mnote,43.0,80.0,0.4729
0.05,mnote,48.0,80.0,0.4729
0.0,mnote,71.0,80.0,0.95
0.0,mnote,76.0,80.0,0.95
0.0,mnote,79.0,80.0,0.95
0.5,mnote,50.0,80.0,0.2375
0.25,mnote,52.0,80.0,0.23750000000000002
0.05,mnote,53.0,80.0,1.95
0.0,mnote,69.0,80.0,0.95
0.0,mnote,77.0,80.0,0.95
1.0,mnote,71.0,80.0,0.95
0.0,mnote,74.0,80.0,0.95
0.0,mnote,79.0,80.0,0.95
1.0,mnote,52.0,80.0,0.95
0.0,mnote,72.0,80.0,0.95
0.0,mnote,79.0,80.0,0.95
1.0,mnote,50.0,80.0,0.4729
0.0,mnote,72.0,80.0,0.95
0.0,mnote,74.0,80.0,0.95
0.0,mnote,78.0,80.0,0.95
0.5,mnote,62.0,80.0,0.4729
0.05,mnote,64.0,80.0,0.4729
0.0,mnote,71.0,80.0,0.4729
0.0,mnote,79.0,80.0,0.4729
0.5,mnote,59.0,80.0,0.4729
0.0,mnote,67.0,80.0,0.4729
0.0,mnote,74.0,80.0,0.4729
0.0,mnote,79.0,80.0,0.4729
0.5,mnote,60.0,80.0,0.4729
0.0,mnote,67.0,80.0,0.95
0.0,mnote,69.0,80.0,0.95
0.0,mnote,76.0,80.0,0.95
0.5,mnote,57.0,80.0,0.4729
0.05,mnote,62.0,80.0,0.4729
0.0,mnote,66.0,80.0,0.95
0.0,mnote,69.0,80.0,0.95
0.0,mnote,74.0,80.0,0.95
0.5,mnote,50.0,80.0,0.4729
0.05,mnote,43.0,80.0,1.45
0.0,mnote,67.0,80.0,0.95
0.0,mnote,71.0,80.0,0.95
0.0,mnote,74.0,80.0,0.95
1.0,mnote,67.0,80.0,0.95
0.0,mnote,71.0,80.0,0.95
0.0,mnote,76.0,80.0,0.95
0.5,mnote,55.0,80.0,0.4729
0.05,mnote,57.0,80.0,1.45
0.0,mnote,69.0,80.0,0.95
0.0,mnote,72.0,80.0,0.95
0.0,mnote,76.0,80.0,0.95
1.0,mnote,69.0,80.0,0.95
0.0,mnote,72.0,80.0,0.95
0.0,mnote,77.0,80.0,0.95
0.5,mnote,57.0,80.0,0.4729
0.05,mnote,59.0,80.0,1.45
0.0,mnote,71.0,80.0,0.95
0.0,mnote,74.0,80.0,0.95
0.0,mnote,77.0,80.0,0.95
1.0,mnote,71.0,80.0,0.95
0.0,mnote,74.0,80.0,0.95
0.0,mnote,79.0,80.0,0.95
0.5,mnote,59.0,80.0,0.4729
0.05,mnote,60.0,80.0,0.4729
0.0,mnote,72.0,80.0,0.95
0.0,mnote,76.0,80.0,0.95
0.0,mnote,79.0,80.0,0.95
0.5,mnote,55.0,80.0,0.4729
0.05,mnote,60.0,80.0,1.95
0.0,mnote,72.0,80.0,0.95
0.0,mnote,76.0,80.0,0.95
0.0,mnote,81.0,80.0,0.95
1.0,mnote,74.0,80.0,0.95
0.0,mnote,77.0,80.0,0.95
0.0,mnote,81.0,80.0,0.95
1.0,mnote,59.0,80.0,1.95
0.0,mnote,71.0,80.0,0.95
0.0,mnote,74.0,80.0,0.95
0.0,mnote,79.0,80.0,0.95
1.0,mnote,72.0,80.0,0.95
0.0,mnote,76.0,80.0,0.95
0.0,mnote,79.0,80.0,0.95
1.0,mnote,57.0,80.0,1.95
0.0,mnote,69.0,80.0,0.95
0.0,mnote,72.0,80.0,0.95
0.0,mnote,77.0,80.0,0.95
1.0,mnote,71.0,80.0,0.95
0.0,mnote,74.0,80.0,0.95
0.0,mnote,77.0,80.0,0.95
1.0,mnote,55.0,80.0,1.95
0.0,mnote,71.0,80.0,0.95
0.0,mnote,76.0,80.0,0.95
0.0,mnote,79.0,80.0,0.95
1.0,mnote,72.0,80.0,0.95
0.0,mnote,76.0,80.0,0.95
0.0,mnote,81.0,80.0,0.95
1.0,mnote,53.0,80.0,0.95
0.0,mnote,74.0,80.0,0.95
0.0,mnote,81.0,80.0,0.95
1.5,mnote,55.0,80.0,0.4729
0.0,mnote,71.0,80.0,0.4729
0.0,mnote,76.0,80.0,0.4729
0.0,mnote,79.0,80.0,0.4729
0.5,mnote,57.0,80.0,0.4729
0.0,mnote,64.0,80.0,0.4729
0.0,mnote,72.0,80.0,0.4729
0.0,mnote,76.0,80.0,0.4729
0.5,mnote,52.0,80.0,0.4729
0.0,mnote,72.0,80.0,0.4729
0.0,mnote,76.0,80.0,0.4729
0.0,mnote,79.0,80.0,0.4729
0.5,mnote,53.0,80.0,0.4729
0.0,mnote,72.0,80.0,0.95
0.0,mnote,74.0,80.0,0.95
0.0,mnote,81.0,80.0,0.95
0.5,mnote,50.0,80.0,0.4729
0.05,mnote,55.0,80.0,0.4729
0.0,mnote,71.0,80.0,0.95
0.0,mnote,74.0,80.0,0.95
0.0,mnote,79.0,80.0,0.95
0.5,mnote,43.0,80.0,0.4729
0.05,mnote,48.0,80.0,0.4729
0.0,mnote,71.0,80.0,0.95
0.0,mnote,76.0,80.0,0.95
0.0,mnote,79.0,80.0,0.95
0.5,mnote,50.0,80.0,0.2375
0.25,mnote,52.0,80.0,0.23750000000000002
0.05,mnote,53.0,80.0,0.4729
0.0,mnote,69.0,80.0,0.95
0.0,mnote,76.0,80.0,0.95
0.0,mnote,77.0,80.0,0.95
0.5,mnote,41.0,80.0,0.4729
0.05,mnote,47.0,80.0,0.4729
0.0,mnote,69.0,80.0,0.95
0.0,mnote,74.0,80.0,0.95
0.0,mnote,77.0,80.0,0.95
0.5,mnote,48.0,80.0,0.2375
0.25,mnote,50.0,80.0,0.23750000000000002
0.05,mnote,52.0,80.0,0.4729
0.0,mnote,67.0,80.0,0.95
0.0,mnote,74.0,80.0,0.95
